cropped_video_path,cropped_video_filename,tsv_row_index,vid,yid,start,end,raw_text,tokenized_text,gloss,split
/work3/s235253/openaslcropped/B7ovyGxt_xk-00:00:35.479-00:00:38.700.mp4,B7ovyGxt_xk-00:00:35.479-00:00:38.700.mp4,3539,B7ovyGxt_xk-00:00:35.479-00:00:38.700,B7ovyGxt_xk,00:00:35.479,00:00:38.700,"KEVIN: Hello, my name is Kevin Kovacs.",kevin hello my name is kevin kovacs,,train
/work3/s235253/openaslcropped/9C82salEk7w-00:11:30.022-00:11:32.942.mp4,9C82salEk7w-00:11:30.022-00:11:32.942.mp4,21129,9C82salEk7w-00:11:30.022-00:11:32.942,9C82salEk7w,00:11:30.022,00:11:32.942,"First of all, creating access is not easy.",first of all creating access is not easy,,train
/work3/s235253/openaslcropped/4JYInRUHjlY-00:00:13.300-00:00:16.440.mp4,4JYInRUHjlY-00:00:13.300-00:00:16.440.mp4,12471,4JYInRUHjlY-00:00:13.300-00:00:16.440,4JYInRUHjlY,00:00:13.300,00:00:16.440,Here are your top stories for today.,here are your top stories for today,,train
/work3/s235253/openaslcropped/AgraECvNR1A-00:01:19.319-00:01:24.599.mp4,AgraECvNR1A-00:01:19.319-00:01:24.599.mp4,15798,AgraECvNR1A-00:01:19.319-00:01:24.599,AgraECvNR1A,00:01:19.319,00:01:24.599,"Why was the tape so abruptly terminated (cut) while I was presumably saying positive things?""",why was the tape so abruptly terminated cut while i was presumably saying positive things,,train
/work3/s235253/openaslcropped/9sFoofToRqM-00:10:52.416-00:10:57.000.mp4,9sFoofToRqM-00:10:52.416-00:10:57.000.mp4,5350,9sFoofToRqM-00:10:52.416-00:10:57.000,9sFoofToRqM,00:10:52.416,00:10:57.000,"New York, Vermont, and Montana.",new york vermont and montana,,train
/work3/s235253/openaslcropped/0AQHLPt8NDk-00:15:02.567-00:15:05.937.mp4,0AQHLPt8NDk-00:15:02.567-00:15:05.937.mp4,5948,0AQHLPt8NDk-00:15:02.567-00:15:05.937,0AQHLPt8NDk,00:15:02.567,00:15:05.937,"Again, you're really an inspiration to us and we love you!",again you 're really an inspiration to us and we love you,,train
/work3/s235253/openaslcropped/Exjh4uwEBhM-00:04:26.399-00:04:27.600.mp4,Exjh4uwEBhM-00:04:26.399-00:04:27.600.mp4,4894,Exjh4uwEBhM-00:04:26.399-00:04:27.600,Exjh4uwEBhM,00:04:26.399,00:04:27.600,You learn ASL.,you learn asl,,train
/work3/s235253/openaslcropped/5-XiLc5yNM4-00:07:43.319-00:07:53.660.mp4,5-XiLc5yNM4-00:07:43.319-00:07:53.660.mp4,13862,5-XiLc5yNM4-00:07:43.319-00:07:53.660,5-XiLc5yNM4,00:07:43.319,00:07:53.660,After a long day it can be hard not to head straight to bed as soon as you get the chance.,after a long day it can be hard not to head straight to bed as soon as you get the chance,,train
/work3/s235253/openaslcropped/dffsnvj482I-00:02:22.719-00:02:36.060.mp4,dffsnvj482I-00:02:22.719-00:02:36.060.mp4,17360,dffsnvj482I-00:02:22.719-00:02:36.060,dffsnvj482I,00:02:22.719,00:02:36.060,"Police in Baytown, Texas are asking the person who shot this video to please come forward.",police in baytown texas are asking the person who shot this video to please come forward,,train
/work3/s235253/openaslcropped/FSTcHQ4yBbw-00:00:03.520-00:00:03.842.mp4,FSTcHQ4yBbw-00:00:03.520-00:00:03.842.mp4,6881,FSTcHQ4yBbw-00:00:03.520-00:00:03.842,FSTcHQ4yBbw,00:00:03.520,00:00:03.842,Hi!,hi,,train
/work3/s235253/openaslcropped/336iG0cnp1I-00:07:59.639-00:08:01.339.mp4,336iG0cnp1I-00:07:59.639-00:08:01.339.mp4,13062,336iG0cnp1I-00:07:59.639-00:08:01.339,336iG0cnp1I,00:07:59.639,00:08:01.339,Your life.,your life,,train
/work3/s235253/openaslcropped/CjWTln_pa2E-00:10:56.000-00:11:08.000.mp4,CjWTln_pa2E-00:10:56.000-00:11:08.000.mp4,16550,CjWTln_pa2E-00:10:56.000-00:11:08.000,CjWTln_pa2E,00:10:56.000,00:11:08.000,Hormel apparently thinks it's a perfect combo.,hormel apparently thinks it 's a perfect combo,,train
/work3/s235253/openaslcropped/Be7Kg0uuaBo-00:03:32.860-00:03:48.000.mp4,Be7Kg0uuaBo-00:03:32.860-00:03:48.000.mp4,16156,Be7Kg0uuaBo-00:03:32.860-00:03:48.000,Be7Kg0uuaBo,00:03:32.860,00:03:48.000,"Starting Monday, September 23, which by the way is ""International Day of Sign Languages,"" each day of the week will represent a different subtheme.","starting monday, september 23 which by the way is international day of sign languages each day of the week will represent a different subtheme",,train
/work3/s235253/openaslcropped/ey3i9jNcat4-00:00:48.960-00:00:53.619.mp4,ey3i9jNcat4-00:00:48.960-00:00:53.619.mp4,2430,ey3i9jNcat4-00:00:48.960-00:00:53.619,ey3i9jNcat4,00:00:48.960,00:00:53.619,"I know most people would prefer to have an interpreter, but I do just fine without one.",i know most people would prefer to have an interpreter but i do just fine without one,,train
/work3/s235253/openaslcropped/8Pgz-GaUC6M-00:18:35.530-00:18:37.115.mp4,8Pgz-GaUC6M-00:18:35.530-00:18:37.115.mp4,8922,8Pgz-GaUC6M-00:18:35.530-00:18:37.115,8Pgz-GaUC6M,00:18:35.530,00:18:37.115,"The man was shocked and said, ""I'm sorry.""",the man was shocked and said i 'm sorry,,train
/work3/s235253/openaslcropped/ApwxdbyKZM8-00:02:42.854-00:02:57.879.mp4,ApwxdbyKZM8-00:02:42.854-00:02:57.879.mp4,13233,ApwxdbyKZM8-00:02:42.854-00:02:57.879,ApwxdbyKZM8,00:02:42.854,00:02:57.879,The specimen for testing was collected on March 1 and the results were provided to me by phone from the Sacramento County Public health lab yesterday morning so that was March 3.,the specimen for testing was collected on march 1 and the results were provided to me by phone from the sacramento county public health lab yesterday morning so that was march 3,,train
/work3/s235253/openaslcropped/7JF1onKatVI-00:00:53.039-00:01:01.000.mp4,7JF1onKatVI-00:00:53.039-00:01:01.000.mp4,7407,7JF1onKatVI-00:00:53.039-00:01:01.000,7JF1onKatVI,00:00:53.039,00:01:01.000,"These judges will look at 5 things and the first of which is the level of difficulty, the type of tricks they use and are they easy or tough to do?",these judges will look at 5 things and the first of which is the level of difficulty the type of tricks they use and are they easy or tough to do,,train
/work3/s235253/openaslcropped/eK0qbGyQ-eA-00:09:08.422-00:09:15.136.mp4,eK0qbGyQ-eA-00:09:08.422-00:09:15.136.mp4,18660,eK0qbGyQ-eA-00:09:08.422-00:09:15.136,eK0qbGyQ-eA,00:09:08.422,00:09:15.136,It only needs the governor's signature to become law.,it only needs the governor 's signature to become law,,train
/work3/s235253/openaslcropped/ziFmcT4dE8I-00:01:57.242-00:02:17.594.mp4,ziFmcT4dE8I-00:01:57.242-00:02:17.594.mp4,4729,ziFmcT4dE8I-00:01:57.242-00:02:17.594,ziFmcT4dE8I,00:01:57.242,00:02:17.594,That moment spotlighted Harris' strength in her ability to confront people and Biden's weakness with his long political record that can be at odds with modern Democratic ideals.,that moment spotlighted harris strength in her ability to confront people and biden 's weakness with his long political record that can be at odds with modern democratic ideals,,train
/work3/s235253/openaslcropped/9TWvWwI3jG4-00:03:19.290-00:03:48.750.mp4,9TWvWwI3jG4-00:03:19.290-00:03:48.750.mp4,3726,9TWvWwI3jG4-00:03:19.290-00:03:48.750,9TWvWwI3jG4,00:03:19.290,00:03:48.750,They said Bolton's remarks in his not-yet-published book was inadmissible in the trial and closed by saying that senators should respect Americans' right to vote and choose their president in 2020.,they said bolton 's remarks in his not yet published book was inadmissible in the trial and closed by saying that senators should respect americans right to vote and choose their president in 2020,,train
/work3/s235253/openaslcropped/1Dtihc3VSiQ-00:00:54.700-00:00:56.079.mp4,1Dtihc3VSiQ-00:00:54.700-00:00:56.079.mp4,19981,1Dtihc3VSiQ-00:00:54.700-00:00:56.079,1Dtihc3VSiQ,00:00:54.700,00:00:56.079,What did you think of Nyle's performance?,what did you think of nyle 's performance,,train
/work3/s235253/openaslcropped/D9HR4q0vbwE-00:15:48.947-00:15:53.910.mp4,D9HR4q0vbwE-00:15:48.947-00:15:53.910.mp4,21246,D9HR4q0vbwE-00:15:48.947-00:15:53.910,D9HR4q0vbwE,00:15:48.947,00:15:53.910,Just meeting them and seeing who they are.,just meeting them and seeing who they are,,train
/work3/s235253/openaslcropped/hHxhQ-5ms18-00:08:46.720-00:08:55.100.mp4,hHxhQ-5ms18-00:08:46.720-00:08:55.100.mp4,23635,hHxhQ-5ms18-00:08:46.720-00:08:55.100,hHxhQ-5ms18,00:08:46.720,00:08:55.100,Doctor say there is a tremendous amount of bacteria in the mouth that can be horrifically dangerous if it gets into the eyes.,doctor say there is a tremendous amount of bacteria in the mouth that can be horrifically dangerous if it gets into the eyes,,train
/work3/s235253/openaslcropped/B0jTPtxw3WA-00:07:57.519-00:08:02.399.mp4,B0jTPtxw3WA-00:07:57.519-00:08:02.399.mp4,22524,B0jTPtxw3WA-00:07:57.519-00:08:02.399,B0jTPtxw3WA,00:07:57.519,00:08:02.399,Who are you rooting for -- the Rams or the Patriots?,who are you rooting for -- the rams or the patriots,,train
/work3/s235253/openaslcropped/4JYInRUHjlY-00:08:05.920-00:08:07.959.mp4,4JYInRUHjlY-00:08:05.920-00:08:07.959.mp4,12421,4JYInRUHjlY-00:08:05.920-00:08:07.959,4JYInRUHjlY,00:08:05.920,00:08:07.959,I'm Candace Jones.,i 'm candace jones,,train
/work3/s235253/openaslcropped/fyWOxU3YUq8-00:08:11.620-00:08:23.680.mp4,fyWOxU3YUq8-00:08:11.620-00:08:23.680.mp4,23352,fyWOxU3YUq8-00:08:11.620-00:08:23.680,fyWOxU3YUq8,00:08:11.620,00:08:23.680,It pays homage to the classic scene were Clark Griswold's decorative ambitions take a dangerous turn and he hangs off the side of the house.,it pays homage to the classic scene were clark griswold's decorative ambitions take a dangerous turn and he hangs off the side of the house,,train
/work3/s235253/openaslcropped/cunzvS3XRX4-00:16:10.134-00:16:25.525.mp4,cunzvS3XRX4-00:16:10.134-00:16:25.525.mp4,1424,cunzvS3XRX4-00:16:10.134-00:16:25.525,cunzvS3XRX4,00:16:10.134,00:16:25.525,"That sparked controversy because Lucas was accused of sexual assault, which he has denied, and was blocked by DCARA staff from entering the building.",that sparked controversy because lucas was accused of sexual assault which he has denied and was blocked by dcara staff from entering the building,,train
/work3/s235253/openaslcropped/5V9VcrKqap0-00:02:54.957-00:03:05.832.mp4,5V9VcrKqap0-00:02:54.957-00:03:05.832.mp4,18978,5V9VcrKqap0-00:02:54.957-00:03:05.832,5V9VcrKqap0,00:02:54.957,00:03:05.832,"He said with four more years of Trump, the American economy would make a comeback.",he said with four more years of trump the american economy would make a comeback,,train
/work3/s235253/openaslcropped/AdDxgNZ7nC0-00:02:04.090-00:02:32.384.mp4,AdDxgNZ7nC0-00:02:04.090-00:02:32.384.mp4,1995,AdDxgNZ7nC0-00:02:04.090-00:02:32.384,AdDxgNZ7nC0,00:02:04.090,00:02:32.384,"The second news - There were between 250,000 to a million protesters in Hong Kong who spoke out against a proposed law that would allow China's government to extradite people from Hong Kong to face trial.","the second news there were between 250,000 to a million protesters in hong kong who spoke out against a proposed law that would allow china 's government to extradite people from hong kong to face trial",,train
/work3/s235253/openaslcropped/0QgDWB3M47g-00:03:50.919-00:04:12.539.mp4,0QgDWB3M47g-00:03:50.919-00:04:12.539.mp4,17817,0QgDWB3M47g-00:03:50.919-00:04:12.539,0QgDWB3M47g,00:03:50.919,00:04:12.539,But he stressed the importance of not generalizing that this will work for all classrooms and that different communities may need different modifications.,but he stressed the importance of not generalizing that this will work for all classrooms and that different communities may need different modifications,,train
/work3/s235253/openaslcropped/AcOCIO6Yvho-00:11:16.509-00:11:29.187.mp4,AcOCIO6Yvho-00:11:16.509-00:11:29.187.mp4,7026,AcOCIO6Yvho-00:11:16.509-00:11:29.187,AcOCIO6Yvho,00:11:16.509,00:11:29.187,"The Daily Moth reached out to ChanaupaWaste Win, who was a part of a march in Colorado on Sunday.",the daily moth reached out to chanaupawaste win who was a part of a march in colorado on sunday,,train
/work3/s235253/openaslcropped/7CyI8OaIPEg-00:03:49.187-00:04:04.076.mp4,7CyI8OaIPEg-00:03:49.187-00:04:04.076.mp4,1752,7CyI8OaIPEg-00:03:49.187-00:04:04.076,7CyI8OaIPEg,00:03:49.187,00:04:04.076,The police also said that the children locked the doors and refused to get out which forced the police to break a window using a baton.,the police also said that the children locked the doors and refused to get out which forced the police to break a window using a baton,,train
/work3/s235253/openaslcropped/9sFoofToRqM-00:11:58.456-00:12:00.669.mp4,9sFoofToRqM-00:11:58.456-00:12:00.669.mp4,5339,9sFoofToRqM-00:11:58.456-00:12:00.669,9sFoofToRqM,00:11:58.456,00:12:00.669,Your feelings will be heard.,your feelings will be heard,,train
/work3/s235253/openaslcropped/hL_kvMHjvag-00:00:25.920-00:00:28.160.mp4,hL_kvMHjvag-00:00:25.920-00:00:28.160.mp4,22437,hL_kvMHjvag-00:00:25.920-00:00:28.160,hL_kvMHjvag,00:00:25.920,00:00:28.160,Welcome to Sign1News.,welcome to sign1news,,train
/work3/s235253/openaslcropped/dffsnvj482I-00:08:36.399-00:08:48.340.mp4,dffsnvj482I-00:08:36.399-00:08:48.340.mp4,17473,dffsnvj482I-00:08:36.399-00:08:48.340,dffsnvj482I,00:08:36.399,00:08:48.340,So Watson committed to walking to and from school every day and he also made some changes in his diet.,so watson committed to walking to and from school every day and he also made some changes in his diet,,train
/work3/s235253/openaslcropped/cunzvS3XRX4-00:26:19.201-00:26:20.494.mp4,cunzvS3XRX4-00:26:19.201-00:26:20.494.mp4,1372,cunzvS3XRX4-00:26:19.201-00:26:20.494,cunzvS3XRX4,00:26:19.201,00:26:20.494,Captioned by www.aslcaptions.com,captioned by www.aslcaptions.com,,train
/work3/s235253/openaslcropped/B0jTPtxw3WA-00:05:11.040-00:05:16.480.mp4,B0jTPtxw3WA-00:05:11.040-00:05:16.480.mp4,22760,B0jTPtxw3WA-00:05:11.040-00:05:16.480,B0jTPtxw3WA,00:05:11.040,00:05:16.480,He also said that he went to the doctor immediately but he wasn't hospitalized as has been reported.,he also said that he went to the doctor immediately but he was n't hospitalized as has been reported,,train
/work3/s235253/openaslcropped/j2iRHiIYtTg-00:08:24.803-00:08:26.771.mp4,j2iRHiIYtTg-00:08:24.803-00:08:26.771.mp4,9118,j2iRHiIYtTg-00:08:24.803-00:08:26.771,j2iRHiIYtTg,00:08:24.803,00:08:26.771,We don't exist.,we do n't exist,,train
/work3/s235253/openaslcropped/hHxhQ-5ms18-00:05:23.199-00:05:35.439.mp4,hHxhQ-5ms18-00:05:23.199-00:05:35.439.mp4,23898,hHxhQ-5ms18-00:05:23.199-00:05:35.439,hHxhQ-5ms18,00:05:23.199,00:05:35.439,Los Angeles County Sheriff's Department officials say a deputy's story about coming under sniper fire was a lie.,los angeles county sheriff 's department officials say a deputy 's story about coming under sniper fire was a lie,,train
/work3/s235253/openaslcropped/ALW91e6WPTU-00:05:49.983-00:05:54.454.mp4,ALW91e6WPTU-00:05:49.983-00:05:54.454.mp4,4220,ALW91e6WPTU-00:05:49.983-00:05:54.454,ALW91e6WPTU,00:05:49.983,00:05:54.454,"While with those who are younger, those under 35 years old, they were in an integrated environment.",while with those who are younger those under 35 years old they were in an integrated environment,,train
/work3/s235253/openaslcropped/zViz5q_jppE-00:01:15.775-00:01:33.527.mp4,zViz5q_jppE-00:01:15.775-00:01:33.527.mp4,961,zViz5q_jppE-00:01:15.775-00:01:33.527,zViz5q_jppE,00:01:15.775,00:01:33.527,"Lewis was one of the speakers at the 1963 March on Washington in which Martin Luther King, Jr. gave his famous ""I Have a Dream"" speech.",lewis was one of the speakers at the 1963 march on washington in which martin luther king jr. gave his famous i have a dream speech,,train
/work3/s235253/openaslcropped/045-gE1O_hQ-00:14:30.827-00:14:41.129.mp4,045-gE1O_hQ-00:14:30.827-00:14:41.129.mp4,11749,045-gE1O_hQ-00:14:30.827-00:14:41.129,045-gE1O_hQ,00:14:30.827,00:14:41.129,"The state provided him with two pairs of interpreters, but Mavrick declined them and preferred to get information directly from hearing interpreters.",the state provided him with two pairs of interpreters but mavrick declined them and preferred to get information directly from hearing interpreters,,train
/work3/s235253/openaslcropped/BYUE92j4p5U-00:12:17.899-00:12:29.320.mp4,BYUE92j4p5U-00:12:17.899-00:12:29.320.mp4,23449,BYUE92j4p5U-00:12:17.899-00:12:29.320,BYUE92j4p5U,00:12:17.899,00:12:29.320,For the first time ever one of the shelter's three dog kennels is completely empty thanks to people adopting and fostering the animals.,for the first time ever one of the shelter 's three dog kennels is completely empty thanks to people adopting and fostering the animals,,train
/work3/s235253/openaslcropped/e8DIW3Oddxk-00:03:13.039-00:03:20.710.mp4,e8DIW3Oddxk-00:03:13.039-00:03:20.710.mp4,21434,e8DIW3Oddxk-00:03:13.039-00:03:20.710,e8DIW3Oddxk,00:03:13.039,00:03:20.710,New music from Prince will be hitting the airwaves in 2019.,new music from prince will be hitting the airwaves in 2019,,train
/work3/s235253/openaslcropped/fQLaFTniURg-00:04:54.819-00:05:02.879.mp4,fQLaFTniURg-00:04:54.819-00:05:02.879.mp4,22144,fQLaFTniURg-00:04:54.819-00:05:02.879,fQLaFTniURg,00:04:54.819,00:05:02.879,Kelly's attorney says he doesn't believe the accusers.,kelly 's attorney says he does n't believe the accusers,,train
/work3/s235253/openaslcropped/zCCUZIqwDJw-00:02:17.751-00:02:19.199.mp4,zCCUZIqwDJw-00:02:17.751-00:02:19.199.mp4,16303,zCCUZIqwDJw-00:02:17.751-00:02:19.199,zCCUZIqwDJw,00:02:17.751,00:02:19.199,"Let us in!""",let us in,,train
/work3/s235253/openaslcropped/0fsBkodUEk0-00:07:29.990-00:07:38.915.mp4,0fsBkodUEk0-00:07:29.990-00:07:38.915.mp4,9410,0fsBkodUEk0-00:07:29.990-00:07:38.915,0fsBkodUEk0,00:07:29.990,00:07:38.915,Currently the federal minimum wage is at $7.25 per hour.,currently the federal minimum wage is at 7.25 per hour,,train
/work3/s235253/openaslcropped/0AQHLPt8NDk-00:05:26.091-00:05:28.060.mp4,0AQHLPt8NDk-00:05:26.091-00:05:28.060.mp4,5784,0AQHLPt8NDk-00:05:26.091-00:05:28.060,0AQHLPt8NDk,00:05:26.091,00:05:28.060,I feel satisfied overall.,i feel satisfied overall,,train
/work3/s235253/openaslcropped/FbZrrTY0h2k-00:02:09.960-00:02:14.240.mp4,FbZrrTY0h2k-00:02:09.960-00:02:14.240.mp4,17954,FbZrrTY0h2k-00:02:09.960-00:02:14.240,FbZrrTY0h2k,00:02:09.960,00:02:14.240,Dean has been charged with murder.,dean has been charged with murder,,train
/work3/s235253/openaslcropped/Fcqg1dByeQY-00:06:49.040-00:06:55.360.mp4,Fcqg1dByeQY-00:06:49.040-00:06:55.360.mp4,21974,Fcqg1dByeQY-00:06:49.040-00:06:55.360,Fcqg1dByeQY,00:06:49.040,00:06:55.360,Remember to 'like' us on Facebook and follow us on Twitter.,remember to like us on facebook and follow us on twitter,,train
/work3/s235253/openaslcropped/FbZrrTY0h2k-00:00:44.039-00:00:52.780.mp4,FbZrrTY0h2k-00:00:44.039-00:00:52.780.mp4,17987,FbZrrTY0h2k-00:00:44.039-00:00:52.780,FbZrrTY0h2k,00:00:44.039,00:00:52.780,"The deadly storms left behind a trail of destruction claiming at least two lives, one in Arkansas and another in Oklahoma.",the deadly storms left behind a trail of destruction claiming at least two lives one in arkansas and another in oklahoma,,train
/work3/s235253/openaslcropped/ALW91e6WPTU-00:06:39.499-00:06:48.574.mp4,ALW91e6WPTU-00:06:39.499-00:06:48.574.mp4,4210,ALW91e6WPTU-00:06:39.499-00:06:48.574,ALW91e6WPTU,00:06:39.499,00:06:48.574,"It means you have to produce materials, then figure out a way to publish it, and disseminate it so others can have more.",it means you have to produce materials then figure out a way to publish it and disseminate it so others can have more,,train
/work3/s235253/openaslcropped/cfrSyaoWMl0-00:09:34.919-00:09:36.279.mp4,cfrSyaoWMl0-00:09:34.919-00:09:36.279.mp4,18001,cfrSyaoWMl0-00:09:34.919-00:09:36.279,cfrSyaoWMl0,00:09:34.919,00:09:36.279,I'm Jethro Wooddall.,i 'm jethro wooddall,,train
/work3/s235253/openaslcropped/eN0F-yTvds4-00:13:06.279-00:13:23.860.mp4,eN0F-yTvds4-00:13:06.279-00:13:23.860.mp4,16982,eN0F-yTvds4-00:13:06.279-00:13:23.860,eN0F-yTvds4,00:13:06.279,00:13:23.860,So how much money will you be spending on your significant other this Valentine's Day and how much money do you expect your partner to spend on you?,so how much money will you be spending on your significant other this valentine 's day and how much money do you expect your partner to spend on you,,train
/work3/s235253/openaslcropped/3poB5VELd34-00:08:49.870-00:08:54.700.mp4,3poB5VELd34-00:08:49.870-00:08:54.700.mp4,12449,3poB5VELd34-00:08:49.870-00:08:54.700,3poB5VELd34,00:08:49.870,00:08:54.700,Thomas said he thought he was dreaming.,thomas said he thought he was dreaming,,train
/work3/s235253/openaslcropped/3JxIU16AK4E-00:03:30.340-00:03:42.180.mp4,3JxIU16AK4E-00:03:30.340-00:03:42.180.mp4,23492,3JxIU16AK4E-00:03:30.340-00:03:42.180,3JxIU16AK4E,00:03:30.340,00:03:42.180,"In August 31, authorities at the Pechanga Resort Casino found the woman unconscious in the bathroom.",in august 31 authorities at the pechanga resort casino found the woman unconscious in the bathroom,,train
/work3/s235253/openaslcropped/5-XiLc5yNM4-00:04:59.740-00:05:06.680.mp4,5-XiLc5yNM4-00:04:59.740-00:05:06.680.mp4,13830,5-XiLc5yNM4-00:04:59.740-00:05:06.680,5-XiLc5yNM4,00:04:59.740,00:05:06.680,They believed Clark had a gun but he was actually holding a cell phone.,they believed clark had a gun but he was actually holding a cell phone,,train
/work3/s235253/openaslcropped/BLVDbsj7Xo4-00:00:07.033-00:00:09.467.mp4,BLVDbsj7Xo4-00:00:07.033-00:00:09.467.mp4,4611,BLVDbsj7Xo4-00:00:07.033-00:00:09.467,BLVDbsj7Xo4,00:00:07.033,00:00:09.467,"It is Monday, July 29.","it is monday, july 29",,train
/work3/s235253/openaslcropped/0fsBkodUEk0-00:12:18.611-00:12:24.326.mp4,0fsBkodUEk0-00:12:18.611-00:12:24.326.mp4,9337,0fsBkodUEk0-00:12:18.611-00:12:24.326,0fsBkodUEk0,00:12:18.611,00:12:24.326,"It is not easy to ask for money from family, friends, and the community every time.",it is not easy to ask for money from family friends and the community every time,,train
/work3/s235253/openaslcropped/3JxIU16AK4E-00:08:58.620-00:09:11.460.mp4,3JxIU16AK4E-00:08:58.620-00:09:11.460.mp4,23516,3JxIU16AK4E-00:08:58.620-00:09:11.460,3JxIU16AK4E,00:08:58.620,00:09:11.460,The video runs through the history of Microsoft while touching on the company's mission to empower people and organizations to achieve more.,the video runs through the history of microsoft while touching on the company 's mission to empower people and organizations to achieve more,,train
/work3/s235253/openaslcropped/BwIIUBEqyzM-00:00:53.719-00:01:12.004.mp4,BwIIUBEqyzM-00:00:53.719-00:01:12.004.mp4,11003,BwIIUBEqyzM-00:00:53.719-00:01:12.004,BwIIUBEqyzM,00:00:53.719,00:01:12.004,"The WHO's Director-General Dr. Tedros A. Ghebreyesus said they ""regret"" the U.S. President's decision.",the who 's director general dr. tedros a. ghebreyesus said they regret the u.s. president 's decision,,train
/work3/s235253/openaslcropped/fyWOxU3YUq8-00:02:50.599-00:02:54.419.mp4,fyWOxU3YUq8-00:02:50.599-00:02:54.419.mp4,23238,fyWOxU3YUq8-00:02:50.599-00:02:54.419,fyWOxU3YUq8,00:02:50.599,00:02:54.419,The woman asked her grandmother if the man had taken her money.,the woman asked her grandmother if the man had taken her money,,train
/work3/s235253/openaslcropped/9sFoofToRqM-00:09:21.166-00:09:23.457.mp4,9sFoofToRqM-00:09:21.166-00:09:23.457.mp4,5225,9sFoofToRqM-00:09:21.166-00:09:23.457,9sFoofToRqM,00:09:21.166,00:09:23.457,Here is what he found.,here is what he found,,train
/work3/s235253/openaslcropped/jEMv5qYrQQU-00:03:49.895-00:04:07.913.mp4,jEMv5qYrQQU-00:03:49.895-00:04:07.913.mp4,5755,jEMv5qYrQQU-00:03:49.895-00:04:07.913,jEMv5qYrQQU,00:03:49.895,00:04:07.913,"Maxwell's legal team will have one week to appeal the judge's ruling, but the judge said the documents must be ready to be posted.",maxwell 's legal team will have one week to appeal the judge 's ruling but the judge said the documents must be ready to be posted,,train
/work3/s235253/openaslcropped/ey3i9jNcat4-00:01:45.260-00:01:47.819.mp4,ey3i9jNcat4-00:01:45.260-00:01:47.819.mp4,2948,ey3i9jNcat4-00:01:45.260-00:01:47.819,ey3i9jNcat4,00:01:45.260,00:01:47.819,Those are my four championship belts.,those are my four championship belts,,train
/work3/s235253/openaslcropped/yH_kzYMc0dE-00:11:33.919-00:11:38.080.mp4,yH_kzYMc0dE-00:11:33.919-00:11:38.080.mp4,2452,yH_kzYMc0dE-00:11:33.919-00:11:38.080,yH_kzYMc0dE,00:11:33.919,00:11:38.080,Only time will tell if they join in this action.,only time will tell if they join in this action,,train
/work3/s235253/openaslcropped/1Dtihc3VSiQ-00:01:51.459-00:02:01.579.mp4,1Dtihc3VSiQ-00:01:51.459-00:02:01.579.mp4,19920,1Dtihc3VSiQ-00:01:51.459-00:02:01.579,1Dtihc3VSiQ,00:01:51.459,00:02:01.579,"I feel like it's our turn, the Deaf community -- and wow, thank you Nyle for shining the light brightly -- represent the Deaf community.",i feel like it 's our turn the deaf community -- and wow thank you nyle for shining the light brightly -- represent the deaf community,,train
/work3/s235253/openaslcropped/gdVQKVcjBO8-00:14:28.720-00:14:32.039.mp4,gdVQKVcjBO8-00:14:28.720-00:14:32.039.mp4,11486,gdVQKVcjBO8-00:14:28.720-00:14:32.039,gdVQKVcjBO8,00:14:28.720,00:14:32.039,"  I asked, was it outside ?",i asked was it outside,,train
/work3/s235253/openaslcropped/336iG0cnp1I-00:00:24.859-00:00:26.420.mp4,336iG0cnp1I-00:00:24.859-00:00:26.420.mp4,13110,336iG0cnp1I-00:00:24.859-00:00:26.420,336iG0cnp1I,00:00:24.859,00:00:26.420,Hello everyone.,hello everyone,,train
/work3/s235253/openaslcropped/AKtthktaYps-00:10:30.000-00:10:32.080.mp4,AKtthktaYps-00:10:30.000-00:10:32.080.mp4,18261,AKtthktaYps-00:10:30.000-00:10:32.080,AKtthktaYps,00:10:30.000,00:10:32.080,Sign1News.,sign1news,,train
/work3/s235253/openaslcropped/CvlyhtXd9e8-00:08:15.261-00:08:19.365.mp4,CvlyhtXd9e8-00:08:15.261-00:08:19.365.mp4,5962,CvlyhtXd9e8-00:08:15.261-00:08:19.365,CvlyhtXd9e8,00:08:15.261,00:08:19.365,There is a growing number of cases in Beijing.,there is a growing number of cases in beijing,,train
/work3/s235253/openaslcropped/1opYrIh0eGc-00:03:35.181-00:03:36.616.mp4,1opYrIh0eGc-00:03:35.181-00:03:36.616.mp4,20319,1opYrIh0eGc-00:03:35.181-00:03:36.616,1opYrIh0eGc,00:03:35.181,00:03:36.616,Patience is the key.,patience is the key,,train
/work3/s235253/openaslcropped/FCcLqY-Nezo-00:07:40.439-00:07:44.560.mp4,FCcLqY-Nezo-00:07:40.439-00:07:44.560.mp4,13592,FCcLqY-Nezo-00:07:40.439-00:07:44.560,FCcLqY-Nezo,00:07:40.439,00:07:44.560,It was widely shared across social media.,it was widely shared across social media,,train
/work3/s235253/openaslcropped/DGinIoH2fiE-00:07:24.399-00:07:28.339.mp4,DGinIoH2fiE-00:07:24.399-00:07:28.339.mp4,14473,DGinIoH2fiE-00:07:24.399-00:07:28.339,DGinIoH2fiE,00:07:24.399,00:07:28.339,He even came out of retirement to do it.,he even came out of retirement to do it,,train
